Unnamed: 0,Sepal.Length,Sepal.Width,Petal.Length,Petal.Width,species
0.562936059190188,0.6636435004541844,0.26551098574430765,0.4077145135684113,0.3708978699613009,versicolor
0.5918045750460951,2.263773115150515,1.593065914465844,1.6491981534999067,1.2845465818894317,virginica
0.6206730909020022,-1.182659901118505,-1.5045622525510758,-0.26945838093967706,-0.2817083528445066,versicolor
0.6495416067579093,1.032904180768722,0.04425183095738461,0.35128343902607084,0.2403766254001393,versicolor
0.6784101226138163,0.9098172873305421,-0.17700732382953843,0.35128343902607084,0.2403766254001393,versicolor
0.7072786384697234,-1.6750074748712227,-1.7258214073379987,-1.3980798717864906,-1.195357064772637,setosa
0.7361471543256305,2.263773115150515,-1.0620439429772297,1.7620603025845882,1.4150678264505927,virginica
0.7650156701815376,-0.5672254339276086,0.7080292953181527,-1.1723555736171283,-1.3258783093337987,setosa
0.7938841860374446,-1.551920581433044,1.150547604891999,-1.567373095413513,-1.3258783093337987,setosa
0.8227527018933517,0.5405566070160044,-1.7258214073379987,0.35128343902607084,0.10985538083897797,versicolor
0.8516212177492588,1.1559910742069008,-0.6195256334033845,0.5770077371954333,0.2403766254001393,versicolor
0.8804897336051659,-0.8133992208039674,0.7080292953181527,-1.3416487972441502,-1.3258783093337987,setosa
0.9093582494610729,-0.4441385404894298,2.4781025336135363,-1.3416487972441502,-1.3258783093337987,setosa
0.93822676531698,-0.9364861142421474,0.9292884501050758,-1.3416487972441502,-1.3258783093337987,setosa
0.9670952811728871,0.04820903326328787,-0.17700732382953843,0.7463009608224553,0.7624616036447855,virginica
0.9959637970287942,-1.0595730076803263,1.150547604891999,-1.3416487972441502,-1.3258783093337987,setosa
1.0248323128847012,-0.19796475361307095,-0.17700732382953843,0.23842128994138936,-0.02066586372218366,versicolor
1.0537008287406084,-0.07487786017489209,-0.8407847881903066,0.7463009608224553,0.8929828482059469,virginica
1.0825693445965154,0.41746971357782553,-1.9470805621249208,0.4077145135684113,0.3708978699613009,versicolor
1.1114378604524224,1.032904180768722,-0.17700732382953843,0.6898698862801148,0.6319403590836239,versicolor
1.1403063763083297,-1.9211812617475816,-0.17700732382953843,-1.5109420208711721,-1.4563995538949601,setosa
1.1691748921642366,-0.07487786017489209,2.03558422403969,-1.4545109463288317,-1.3258783093337987,setosa
1.1980434080201436,0.6636435004541844,-0.8407847881903066,0.8591631099071368,0.8929828482059469,virginica
1.2269119238760509,0.2943828201396456,-0.6195256334033845,0.5205766626530929,-0.02066586372218366,versicolor
1.2557804397319579,0.2943828201396456,-0.17700732382953843,0.6334388117377743,0.7624616036447855,virginica
1.284648955587865,-0.4441385404894298,-1.7258214073379987,0.12555914085670788,0.10985538083897797,versicolor
1.313517471443772,2.263773115150515,-0.6195256334033845,1.6491981534999067,1.0235040927671084,virginica
1.342385987299679,-0.3210516470512509,-0.6195256334033845,0.6334388117377743,1.0235040927671084,virginica
1.3712545031555863,0.7867303938923632,0.26551098574430765,0.7463009608224553,1.0235040927671084,virginica
1.4001230190114933,-0.5672254339276086,1.814325069252767,-1.1723555736171283,-1.0648358202114756,setosa
1.4289915348674003,-0.07487786017489209,-0.6195256334033845,0.7463009608224553,1.5455890710117544,virginica
1.4578600507233075,-1.7980943683094017,0.26551098574430765,-1.3980798717864906,-1.3258783093337987,setosa
1.4867285665792145,-1.0595730076803263,-2.389598871698767,-0.1565962318549956,-0.2817083528445066,versicolor
1.5155970824351215,2.1406862217123352,-0.17700732382953843,1.5927670789575656,1.15402533732827,virginica
1.5444655982910287,-0.19796475361307095,-1.0620439429772297,-0.1565962318549956,-0.2817083528445066,versicolor
1.5733341141469357,-1.3057467945566852,-0.17700732382953843,-1.3416487972441502,-1.4563995538949601,setosa
1.602202630002843,-1.0595730076803263,0.9292884501050758,-1.3980798717864906,-1.195357064772637,setosa
1.63107114585875,-0.07487786017489209,-0.8407847881903066,0.06912806631436713,-0.02066586372218366,versicolor
1.659939661714657,0.2943828201396456,-0.6195256334033845,0.12555914085670788,0.10985538083897797,versicolor
1.6888081775705641,-1.182659901118505,0.04425183095738461,-1.2852177227018096,-1.4563995538949601,setosa
1.7176766934264711,-0.9364861142421474,0.48677014053122974,-1.1723555736171283,-0.9343145756503142,setosa
